1515182518,1000.000000,50,0.0049,-0.0001,0.0047,0.0003,4.7526,4.7536,0.1525,4.5250
1515182518,1000.000000,50,0.0049,0.0000,0.0049,0.0005,4.7526,4.7533,0.1523,4.5363
1515182518,1000.000000,50,0.0050,-0.0004,0.0049,0.0006,4.7537,4.7543,0.1523,4.5363
1515182518,1000.000000,50,0.0049,-0.0003,0.0052,0.0005,4.7520,4.7528,0.1523,4.5361
1515182518,1000.000000,50,0.0049,-0.0000,0.0047,0.0006,4.7511,4.7517,0.1518,4.5363
1515182518,1000.000000,50,0.0049,-0.0001,0.0047,0.0004,4.7496,4.7507,0.1525,4.5361
1515182518,1000.000000,50,0.0050,-0.0003,0.0049,0.0002,4.7508,4.7511,0.1525,4.5363
1515182518,1000.000000,50,0.0049,-0.0003,0.0052,0.0004,4.7470,4.7468,0.1523,4.5361
1515182518,1000.000000,50,0.0049,-0.0003,0.0049,0.0003,4.7531,4.7537,0.1523,4.5363
1515182518,1000.000000,50,0.0049,-0.0001,0.0049,0.0003,4.7549,4.7562,0.1522,4.5358
1515182518,1000.000000,50,0.0046,-0.0001,0.0047,0.0005,4.7566,4.7568,0.1520,4.5361
1515182518,1000.000000,50,0.0049,-0.0005,0.0049,0.0004,4.7609,4.7626,0.1525,4.5361
1515182518,1000.000000,50,0.0050,-0.0002,0.0049,0.0005,4.7577,4.7621,0.1523,4.5358
1515182518,1000.000000,50,0.0046,-0.0001,0.0049,0.0003,4.7563,4.7522,0.1523,4.5358
1515182518,1000.000000,50,0.0049,-0.0001,0.0049,0.0003,4.7520,4.7559,0.1521,4.5357
1515182518,1000.000000,50,0.0046,-0.0001,0.0047,0.0004,4.7522,4.7478,0.1522,4.5358
1515182518,1000.000000,50,0.0046,-0.0003,0.0049,0.0004,4.7528,4.7522,0.1522,4.5358
1515182518,1000.000000,50,0.0050,-0.0002,0.0049,0.0006,4.7522,4.7531,0.1523,4.5358
1515182518,1000.000000,50,0.0044,0.0001,0.0044,0.0005,4.7546,4.7617,0.1521,4.5358
1515182518,1000.000000,50,0.0053,-0.0000,0.0052,0.0005,4.7493,4.7380,0.1523,4.5355
1515182518,1000.000000,50,0.0050,-0.0005,0.0049,0.0002,4.7583,4.7653,0.1525,4.5361
1515182518,1000.000000,50,0.0052,-0.0002,0.0053,0.0003,4.7542,4.7447,0.1522,4.5355
1515182518,1000.000000,50,0.0049,0.0000,0.0049,0.0004,4.7580,4.7687,0.1523,4.5361
1515182518,1000.000000,50,0.0046,0.0000,0.0047,0.0003,4.7562,4.7577,0.1520,4.5358
1515182518,1000.000000,50,0.0050,-0.0002,0.0049,0.0006,4.7563,4.7607,0.1525,4.5358
1515182518,1000.000000,50,0.0049,-0.0004,0.0047,0.0005,4.7592,4.7641,0.1523,4.5357
1515182518,1000.000000,50,0.0050,0.0001,0.0052,0.0007,4.7554,4.7560,0.1522,4.5357
1515182518,1000.000000,50,0.0049,0.0000,0.0047,0.0004,4.7557,4.7562,0.1521,4.5355
1515182518,1000.000000,50,0.0050,-0.0002,0.0049,0.0001,4.7588,4.7589,0.1521,4.5355
1515182518,1000.000000,50,0.0049,-0.0003,0.0049,0.0003,4.7653,4.7661,0.1519,4.5355
1515182518,1000.000000,50,0.0049,-0.0000,0.0049,0.0004,4.7732,4.7726,0.1523,4.5355
1515182518,1000.000000,50,0.0050,-0.0000,0.0049,0.0005,4.7749,4.7763,0.1525,4.5355
1515182518,1000.000000,50,0.0050,-0.0001,0.0052,0.0005,4.7696,4.7707,0.1523,4.5355
1515182518,1000.000000,50,0.0046,-0.0003,0.0049,0.0004,4.7685,4.7708,0.1525,4.5357
1515182518,1000.000000,50,0.0049,-0.0002,0.0049,0.0006,4.7694,4.7697,0.1523,4.5355
1515182518,1000.000000,50,0.0049,-0.0002,0.0049,0.0002,4.7607,4.7607,0.1523,4.5354
1515182518,1000.000000,50,0.0049,-0.0001,0.0047,0.0002,4.7563,4.7577,0.1526,4.5354
1515182518,1000.000000,50,0.0049,-0.0002,0.0047,0.0003,4.7568,4.7578,0.1526,4.5354
1515182518,1000.000000,50,0.0049,-0.0003,0.0052,0.0004,4.7497,4.7485,0.1526,4.5354
1515182518,1000.000000,50,0.0049,-0.0003,0.0047,0.0004,4.7510,4.7528,0.1525,4.5354
1515182518,1000.000000,50,0.0046,0.0002,0.0047,0.0006,4.7546,4.7557,0.1523,4.5355
1515182518,1000.000000,50,0.0046,-0.0000,0.0049,0.0005,4.7531,4.7528,0.1522,4.5352
1515182518,1000.000000,50,0.0049,-0.0003,0.0049,0.0003,4.7452,4.7470,0.1527,4.5352
1515182518,1000.000000,50,0.0049,-0.0000,0.0049,0.0004,4.7597,4.7607,0.1525,4.5352
1515182518,1000.000000,50,0.0049,-0.0003,0.0049,0.0003,4.7554,4.7569,0.1526,4.5352
1515182518,1000.000000,50,0.0049,0.0000,0.0049,0.0005,4.7522,4.7531,0.1525,4.5352
1515182518,1000.000000,50,0.0046,-0.0002,0.0049,0.0005,4.7526,4.7539,0.1523,4.5351
1515182518,1000.000000,50,0.0049,-0.0001,0.0047,0.0006,4.7533,4.7559,0.1523,4.5352
1515182518,1000.000000,50,0.0050,-0.0002,0.0049,0.0004,4.7539,4.7551,0.1523,4.5351
1515182518,1000.000000,50,0.0049,-0.0001,0.0049,0.0003,4.7520,4.7526,0.1527,4.5351
1515182518,1000.000000,50,0.0049,-0.0001,0.0049,0.0002,4.7542,4.7559,0.1527,4.5351
1515182518,1000.000000,50,0.0049,-0.0004,0.0049,0.0002,4.7546,4.7562,0.1530,4.5351
1515182518,1000.000000,50,0.0049,-0.0003,0.0049,0.0003,4.7569,4.7571,0.1527,4.5351
1515182518,1000.000000,50,0.0046,0.0001,0.0047,0.0006,4.7546,4.7557,0.1525,4.5347
1515182518,1000.000000,50,0.0049,-0.0001,0.0047,0.0004,4.7549,4.7551,0.1523,4.5352
1515182518,1000.000000,50,0.0049,-0.0001,0.0052,0.0005,4.7552,4.7563,0.1528,4.5351
1515182518,1000.000000,50,0.0050,-0.0003,0.0049,0.0004,4.7559,4.7557,0.1529,4.5352
1515182518,1000.000000,50,0.0049,0.0001,0.0049,0.0003,4.7540,4.7542,0.1527,4.5351
1515182518,1000.000000,50,0.0049,0.0001,0.0049,0.0002,4.7528,4.7537,0.1528,4.5347
1515182518,1000.000000,50,0.0049,-0.0001,0.0049,0.0002,4.7534,4.7542,0.1526,4.5347
1515182518,1000.000000,50,0.0050,-0.0003,0.0049,0.0005,4.7537,4.7546,0.1527,4.5347
1515182518,1000.000000,50,0.0049,0.0000,0.0049,0.0006,4.7526,4.7520,0.1527,4.5346
1515182518,1000.000000,50,0.0046,-0.0000,0.0047,0.0006,4.7534,4.7496,0.1529,4.5347
1515182518,1000.000000,50,0.0049,0.0002,0.0049,0.0005,4.7522,4.7591,0.1527,4.5346
1515182518,1000.000000,50,0.0046,-0.0000,0.0046,0.0002,4.7528,4.7542,0.1530,4.5344
1515182518,1000.000000,50,0.0050,-0.0000,0.0049,0.0003,4.7526,4.7420,0.1527,4.5346
1515182518,1000.000000,50,0.0049,0.0000,0.0047,0.0004,4.7551,4.7603,0.1527,4.5346
1515182518,1000.000000,50,0.0046,-0.0001,0.0046,0.0002,4.7542,4.7588,0.1525,4.5346
1515182518,1000.000000,50,0.0052,-0.0002,0.0053,0.0006,4.7481,4.7557,0.1528,4.5343
1515182518,1000.000000,50,0.0044,-0.0003,0.0046,0.0005,4.7584,4.7679,0.1533,4.5347
1515182518,1000.000000,50,0.0046,-0.0002,0.0049,0.0004,4.7539,4.7513,0.1530,4.5344
1515182518,1000.000000,50,0.0044,0.0001,0.0046,0.0002,4.7571,4.7613,0.1528,4.5346
1515182518,1000.000000,50,0.0049,0.0000,0.0047,0.0002,4.7523,4.7537,0.1527,4.5344
1515182518,1000.000000,50,0.0049,-0.0001,0.0047,0.0002,4.7531,4.7539,0.1525,4.5346
1515182518,1000.000000,50,0.0049,-0.0003,0.0049,0.0004,4.7539,4.7571,0.1531,4.5344
