1515179947,1000.000000,0.0032,-0.0013,0.0034,-0.8275,4.7581,4.7588,0.1527,-4.4372
1515179947,1000.000000,0.0032,-0.0011,0.0032,-0.8274,4.7569,4.7575,0.1527,-4.4246
1515179947,1000.000000,0.0029,-0.0005,0.0029,-0.8274,4.7563,4.7559,0.1525,-4.4264
1515179947,1000.000000,0.0031,-0.0007,0.0029,-0.8274,4.7549,4.7562,0.1523,-4.4246
1515179947,1000.000000,0.0034,-0.0013,0.0034,-0.8274,4.7548,4.7557,0.1525,-4.4266
1515179947,1000.000000,0.0029,-0.0007,0.0029,-0.8274,4.7539,4.7546,0.1527,-4.4246
1515179947,1000.000000,0.0032,-0.0009,0.0034,-0.8274,4.7534,4.7557,0.1528,-4.4267
1515179947,1000.000000,0.0031,-0.0005,0.0029,-0.8274,4.7488,4.7487,0.1527,-4.4247
1515179947,1000.000000,0.0032,-0.0011,0.0029,-0.8274,4.7551,4.7555,0.1530,-4.4247
1515179947,1000.000000,0.0032,-0.0011,0.0032,-0.8274,4.7580,4.7583,0.1527,-4.4247
1515179947,1000.000000,0.0032,-0.0009,0.0032,-0.8275,4.7569,4.7562,0.1526,-4.4247
1515179947,1000.000000,0.0024,-0.0007,0.0023,-0.8274,4.7708,4.7629,0.1527,-4.4246
1515179947,1000.000000,0.0035,-0.0013,0.0035,-0.8274,4.7685,4.7700,0.1531,-4.4267
1515179947,1000.000000,0.0029,-0.0011,0.0027,-0.8275,4.7665,4.7734,0.1531,-4.4246
1515179947,1000.000000,0.0029,-0.0006,0.0027,-0.8274,4.7652,4.7678,0.1526,-4.4264
1515179947,1000.000000,0.0031,-0.0006,0.0032,-0.8275,4.7620,4.7621,0.1525,-4.4247
1515179947,1000.000000,0.0038,-0.0010,0.0037,-0.8274,4.7662,4.7520,0.1526,-4.4247
1515179947,1000.000000,0.0043,-0.0012,0.0040,-0.8274,4.7597,4.7690,0.1525,-4.4247
1515179947,1000.000000,0.0026,-0.0011,0.0026,-0.8275,4.7641,4.7792,0.1530,-4.4246
