1566513041,1000.000000,325,1000, 0,0.1101,0.0052,0.0060,0.0055,0,0.0, 1,0.1830,0.0006,0.0015,0.0010,0,0.0, 2,0.1154,0.0055,0.0063,0.0058,0,0.0, 3,0.2963,0.0013,0.0020,0.0017,0,0.0, 4,4.7223,4.7143,4.7380,4.7223,0,0.0, 5,4.7226,4.7140,4.7382,4.7226,0,0.0, 6,22.1494,0.2199,0.2227,0.2215,0,0.0, 7,-0.1551,-0.1643,-0.1547,-0.1551,0,0.0
1566513044,1000.000000,320,1000, 0,0.1102,0.0052,0.0060,0.0055,0,0.0, 1,0.1825,0.0006,0.0015,0.0010,0,0.0, 2,0.1154,0.0055,0.0063,0.0058,0,0.0, 3,0.2972,0.0013,0.0020,0.0017,0,0.0, 4,4.7225,4.7134,4.7533,4.7225,0,0.0, 5,4.7228,4.7127,4.7531,4.7228,0,0.0, 6,22.1136,0.2197,0.2224,0.2211,0,0.0, 7,-0.1564,-0.1581,-0.1559,-0.1564,0,0.0
1566513047,1000.000000,315,1000, 0,0.1101,0.0052,0.0060,0.0055,0,0.0, 1,0.1815,0.0006,0.0015,0.0010,0,0.0, 2,0.1154,0.0055,0.0060,0.0058,0,0.0, 3,0.2969,0.0013,0.0020,0.0017,0,0.0, 4,4.7224,4.7136,4.7385,4.7224,0,0.0, 5,4.7226,4.7134,4.7395,4.7226,0,0.0, 6,22.0929,0.2192,0.2222,0.2209,0,0.0, 7,-0.1577,-0.1593,-0.1570,-0.1577,0,0.0
1566513050,1000.000000,310,1000, 0,0.1102,0.0052,0.0060,0.0055,0,0.0, 1,0.1812,0.0005,0.0015,0.0010,0,0.0, 2,0.1153,0.0055,0.0063,0.0058,0,0.0, 3,0.2955,0.0013,0.0020,0.0017,0,0.0, 4,4.7227,4.7128,4.7378,4.7227,0,0.0, 5,4.7231,4.7121,4.7385,4.7231,0,0.0, 6,22.2580,0.2214,0.2238,0.2226,0,0.0, 7,-0.1589,-0.1605,-0.1584,-0.1589,0,0.0
1566513053,1000.000000,305,1000, 0,0.1102,0.0052,0.0060,0.0055,0,0.0, 1,0.1824,0.0006,0.0015,0.0010,0,0.0, 2,0.1152,0.0055,0.0060,0.0058,0,0.0, 3,0.2960,0.0013,0.0020,0.0017,0,0.0, 4,4.7226,4.7128,4.7380,4.7226,0,0.0, 5,4.7228,4.7121,4.7385,4.7228,0,0.0, 6,22.1286,0.2200,0.2224,0.2213,0,0.0, 7,-0.1589,-0.1604,-0.1584,-0.1589,0,0.0
1566513056,1000.000000,300,1000, 0,0.1100,0.0052,0.0060,0.0055,0,0.0, 1,0.1827,0.0007,0.0014,0.0010,0,0.0, 2,0.1153,0.0055,0.0064,0.0058,0,0.0, 3,0.2963,0.0014,0.0020,0.0017,0,0.0, 4,4.7224,4.7128,4.7375,4.7224,0,0.0, 5,4.7226,4.7130,4.7385,4.7226,0,0.0, 6,22.0805,0.2191,0.2218,0.2208,0,0.0, 7,-0.1602,-0.1619,-0.1598,-0.1602,0,0.0
1566513059,1000.000000,295,1000, 0,0.1101,0.0053,0.0060,0.0055,0,0.0, 1,0.1821,0.0007,0.0016,0.0010,0,0.0, 2,0.1154,0.0053,0.0063,0.0058,0,0.0, 3,0.2962,0.0014,0.0020,0.0017,0,0.0, 4,4.7226,4.7137,4.7398,4.7226,0,0.0, 5,4.7229,4.7134,4.7407,4.7229,0,0.0, 6,22.1149,0.2196,0.2230,0.2211,0,0.0, 7,-0.1617,-0.1637,-0.1611,-0.1617,0,0.0
1566513062,1000.000000,290,1000, 0,0.1102,0.0052,0.0060,0.0055,0,0.0, 1,0.1823,0.0006,0.0015,0.0010,0,0.0, 2,0.1154,0.0055,0.0060,0.0058,0,0.0, 3,0.2968,0.0014,0.0020,0.0017,0,0.0, 4,4.7224,4.7136,4.7382,4.7224,0,0.0, 5,4.7226,4.7137,4.7382,4.7226,0,0.0, 6,22.1108,0.2199,0.2224,0.2211,0,0.0, 7,-0.1631,-0.1650,-0.1625,-0.1631,0,0.0
1566513065,1000.000000,285,1000, 0,0.1103,0.0052,0.0061,0.0055,0,0.0, 1,0.1829,0.0006,0.0015,0.0010,0,0.0, 2,0.1154,0.0055,0.0064,0.0058,0,0.0, 3,0.2971,0.0014,0.0020,0.0017,0,0.0, 4,4.7225,4.7119,4.7470,4.7225,0,0.0, 5,4.7227,4.7125,4.7468,4.7227,0,0.0, 6,22.1406,0.2203,0.2225,0.2214,0,0.0, 7,-0.1645,-0.1662,-0.1640,-0.1645,0,0.0
1566513068,1000.000000,280,1000, 0,0.1102,0.0053,0.0060,0.0055,0,0.0, 1,0.1825,0.0005,0.0015,0.0010,0,0.0, 2,0.1153,0.0055,0.0060,0.0058,0,0.0, 3,0.2970,0.0014,0.0020,0.0017,0,0.0, 4,4.7228,4.7148,4.7380,4.7228,0,0.0, 5,4.7231,4.7147,4.7382,4.7231,0,0.0, 6,22.1157,0.2198,0.2222,0.2212,0,0.0, 7,-0.1667,-0.1683,-0.1660,-0.1667,0,0.0
1566513071,1000.000000,275,1000, 0,0.1101,0.0053,0.0060,0.0055,0,0.0, 1,0.1832,0.0007,0.0015,0.0010,0,0.0, 2,0.1153,0.0055,0.0060,0.0058,0,0.0, 3,0.2975,0.0014,0.0020,0.0017,0,0.0, 4,4.7230,4.7143,4.7371,4.7230,0,0.0, 5,4.7233,4.7147,4.7389,4.7233,0,0.0, 6,22.1401,0.2199,0.2230,0.2214,0,0.0, 7,-0.1675,-0.1692,-0.1671,-0.1675,0,0.0
1566513074,1000.000000,270,1000, 0,0.1102,0.0053,0.0060,0.0055,0,0.0, 1,0.1828,0.0007,0.0015,0.0010,0,0.0, 2,0.1154,0.0055,0.0063,0.0058,0,0.0, 3,0.2983,0.0014,0.0020,0.0017,0,0.0, 4,4.7228,4.7130,4.7386,4.7228,0,0.0, 5,4.7231,4.7125,4.7388,4.7231,0,0.0, 6,22.0991,0.2196,0.2224,0.2210,0,0.0, 7,-0.1693,-0.1700,-0.1689,-0.1693,0,0.0
1566513077,1000.000000,265,1000, 0,0.1102,0.0052,0.0060,0.0055,0,0.0, 1,0.1822,0.0006,0.0015,0.0010,0,0.0, 2,0.1154,0.0053,0.0063,0.0058,0,0.0, 3,0.2981,0.0014,0.0020,0.0017,0,0.0, 4,4.7226,4.7124,4.7377,4.7226,0,0.0, 5,4.7228,4.7114,4.7385,4.7228,0,0.0, 6,22.1325,0.2197,0.2222,0.2213,0,0.0, 7,-0.1694,-0.1701,-0.1691,-0.1694,0,0.0
1566513080,1000.000000,260,1000, 0,0.1101,0.0052,0.0056,0.0055,0,0.0, 1,0.1826,0.0006,0.0016,0.0010,0,0.0, 2,0.1154,0.0055,0.0060,0.0058,0,0.0, 3,0.2987,0.0014,0.0020,0.0017,0,0.0, 4,4.7225,4.7128,4.7378,4.7225,0,0.0, 5,4.7227,4.7128,4.7389,4.7227,0,0.0, 6,22.0882,0.2196,0.2220,0.2209,0,0.0, 7,-0.1696,-0.1703,-0.1692,-0.1696,0,0.0
1566513083,1000.000000,255,1000, 0,0.1101,0.0053,0.0060,0.0055,0,0.0, 1,0.1824,0.0006,0.0015,0.0010,0,0.0, 2,0.1154,0.0055,0.0060,0.0058,0,0.0, 3,0.2981,0.0014,0.0020,0.0017,0,0.0, 4,4.7226,4.7143,4.7375,4.7226,0,0.0, 5,4.7229,4.7139,4.7389,4.7229,0,0.0, 6,22.0725,0.2192,0.2224,0.2207,0,0.0, 7,-0.1702,-0.1706,-0.1698,-0.1702,0,0.0
1566513086,1000.000000,250,1000, 0,0.1100,0.0053,0.0060,0.0055,0,0.0, 1,0.1821,0.0006,0.0015,0.0010,0,0.0, 2,0.1154,0.0055,0.0063,0.0058,0,0.0, 3,0.2981,0.0014,0.0020,0.0017,0,0.0, 4,4.7226,4.7145,4.7388,4.7226,0,0.0, 5,4.7229,4.7136,4.7395,4.7229,0,0.0, 6,22.0706,0.2191,0.2219,0.2207,0,0.0, 7,-0.1708,-0.1712,-0.1704,-0.1708,0,0.0
1566513089,1000.000000,245,1000, 0,0.1102,0.0052,0.0060,0.0055,0,0.0, 1,0.1821,0.0006,0.0015,0.0010,0,0.0, 2,0.1155,0.0055,0.0063,0.0058,0,0.0, 3,0.2984,0.0014,0.0020,0.0017,0,0.0, 4,4.7231,4.7148,4.7377,4.7231,0,0.0, 5,4.7234,4.7134,4.7382,4.7234,0,0.0, 6,22.0387,0.2192,0.2215,0.2204,0,0.0, 7,-0.1716,-0.1721,-0.1711,-0.1716,0,0.0
1566513092,1000.000000,240,1000, 0,0.1101,0.0052,0.0060,0.0055,0,0.0, 1,0.1825,0.0006,0.0016,0.0010,0,0.0, 2,0.1154,0.0055,0.0063,0.0058,0,0.0, 3,0.2984,0.0014,0.0020,0.0017,0,0.0, 4,4.7228,4.7136,4.7380,4.7228,0,0.0, 5,4.7232,4.7137,4.7392,4.7232,0,0.0, 6,22.0490,0.2195,0.2216,0.2205,0,0.0, 7,-0.1724,-0.1732,-0.1720,-0.1724,0,0.0
1566513095,1000.000000,235,1000, 0,0.1102,0.0052,0.0060,0.0055,0,0.0, 1,0.1826,0.0005,0.0016,0.0010,0,0.0, 2,0.1154,0.0055,0.0063,0.0058,0,0.0, 3,0.2987,0.0014,0.0020,0.0017,0,0.0, 4,4.7227,4.7133,4.7386,4.7227,0,0.0, 5,4.7229,4.7137,4.7392,4.7229,0,0.0, 6,22.0357,0.2191,0.2213,0.2204,0,0.0, 7,-0.1732,-0.1740,-0.1729,-0.1732,0,0.0
1566513098,1000.000000,230,1000, 0,0.1102,0.0053,0.0060,0.0055,0,0.0, 1,0.1832,0.0007,0.0015,0.0010,0,0.0, 2,0.1153,0.0055,0.0063,0.0058,0,0.0, 3,0.2985,0.0014,0.0020,0.0017,0,0.0, 4,4.7226,4.7142,4.7375,4.7226,0,0.0, 5,4.7228,4.7143,4.7378,4.7228,0,0.0, 6,22.0511,0.2192,0.2214,0.2205,0,0.0, 7,-0.1739,-0.1746,-0.1733,-0.1739,0,0.0
1566513102,1000.000000,225,1000, 0,0.1101,0.0052,0.0060,0.0055,0,0.0, 1,0.1834,0.0006,0.0015,0.0010,0,0.0, 2,0.1154,0.0055,0.0060,0.0058,0,0.0, 3,0.2995,0.0013,0.0020,0.0017,0,0.0, 4,4.7225,4.7122,4.7369,4.7225,0,0.0, 5,4.7228,4.7114,4.7369,4.7228,0,0.0, 6,22.0484,0.2194,0.2215,0.2205,0,0.0, 7,-0.1743,-0.1750,-0.1740,-0.1743,0,0.0
1566513105,1000.000000,220,1000, 0,0.1101,0.0053,0.0060,0.0055,0,0.0, 1,0.1830,0.0007,0.0016,0.0010,0,0.0, 2,0.1154,0.0055,0.0063,0.0058,0,0.0, 3,0.2984,0.0014,0.0020,0.0017,0,0.0, 4,4.7226,4.7128,4.7380,4.7226,0,0.0, 5,4.7229,4.7125,4.7392,4.7229,0,0.0, 6,22.0470,0.2192,0.2217,0.2205,0,0.0, 7,-0.1748,-0.1752,-0.1743,-0.1748,0,0.0
1566513108,1000.000000,215,1000, 0,0.1102,0.0052,0.0060,0.0055,0,0.0, 1,0.1826,0.0007,0.0016,0.0010,0,0.0, 2,0.1153,0.0055,0.0063,0.0058,0,0.0, 3,0.2975,0.0013,0.0020,0.0017,0,0.0, 4,4.7227,4.7139,4.7378,4.7227,0,0.0, 5,4.7229,4.7137,4.7388,4.7229,0,0.0, 6,22.0803,0.2196,0.2219,0.2208,0,0.0, 7,-0.1751,-0.1755,-0.1749,-0.1751,0,0.0
1566513111,1000.000000,210,1000, 0,0.1102,0.0052,0.0060,0.0055,0,0.0, 1,0.1831,0.0006,0.0016,0.0010,0,0.0, 2,0.1155,0.0055,0.0060,0.0058,0,0.0, 3,0.2984,0.0014,0.0020,0.0017,0,0.0, 4,4.7225,4.7136,4.7386,4.7225,0,0.0, 5,4.7228,4.7137,4.7389,4.7228,0,0.0, 6,22.1025,0.2197,0.2222,0.2210,0,0.0, 7,-0.1752,-0.1756,-0.1749,-0.1752,0,0.0
1566513114,1000.000000,205,1000, 0,0.1102,0.0052,0.0060,0.0055,0,0.0, 1,0.1824,0.0007,0.0015,0.0010,0,0.0, 2,0.1155,0.0055,0.0063,0.0058,0,0.0, 3,0.2985,0.0013,0.0020,0.0017,0,0.0, 4,4.7226,4.7136,4.7372,4.7226,0,0.0, 5,4.7229,4.7128,4.7382,4.7229,0,0.0, 6,22.1023,0.2196,0.2221,0.2210,0,0.0, 7,-0.1753,-0.1761,-0.1750,-0.1753,0,0.0
1566513117,1000.000000,200,1000, 0,0.1101,0.0053,0.0060,0.0055,0,0.0, 1,0.1833,0.0006,0.0015,0.0010,0,0.0, 2,0.1155,0.0055,0.0063,0.0058,0,0.0, 3,0.2984,0.0014,0.0020,0.0017,0,0.0, 4,4.7225,4.7133,4.7411,4.7225,0,0.0, 5,4.7228,4.7125,4.7412,4.7228,0,0.0, 6,22.1100,0.2202,0.2220,0.2211,0,0.0, 7,-0.1752,-0.1759,-0.1749,-0.1752,0,0.0
1566513120,1000.000000,195,1000, 0,0.1102,0.0052,0.0060,0.0055,0,0.0, 1,0.1812,0.0006,0.0015,0.0010,0,0.0, 2,0.1155,0.0053,0.0063,0.0058,0,0.0, 3,0.2982,0.0013,0.0020,0.0017,0,0.0, 4,4.7226,4.7139,4.7449,4.7226,0,0.0, 5,4.7230,4.7150,4.7456,4.7230,0,0.0, 6,22.1233,0.2202,0.2222,0.2212,0,0.0, 7,-0.1751,-0.1759,-0.1746,-0.1751,0,0.0
1566513123,1000.000000,190,1000, 0,0.1102,0.0052,0.0060,0.0055,0,0.0, 1,0.1835,0.0007,0.0015,0.0010,0,0.0, 2,0.1154,0.0053,0.0063,0.0058,0,0.0, 3,0.2988,0.0014,0.0020,0.0017,0,0.0, 4,4.7228,4.7056,4.7398,4.7228,0,0.0, 5,4.7230,4.7044,4.7412,4.7230,0,0.0, 6,22.1280,0.2200,0.2225,0.2213,0,0.0, 7,-0.1748,-0.1755,-0.1744,-0.1748,0,0.0
