1515179701,1000.000000,0.0031,-0.0010,0.0029,-0.8275,4.7583,4.7581,0.1595,-4.9991
1515179701,1000.000000,0.0032,-0.0012,0.0034,-0.8275,4.7539,4.7539,0.1593,-4.9860
1515179701,1000.000000,0.0032,-0.0012,0.0032,-0.8275,4.7539,4.7543,0.1592,-4.9861
1515179701,1000.000000,0.0029,-0.0008,0.0029,-0.8275,4.7537,4.7540,0.1589,-4.9860
1515179701,1000.000000,0.0031,-0.0005,0.0027,-0.8274,4.7531,4.7537,0.1587,-4.9861
1515179701,1000.000000,0.0032,-0.0013,0.0034,-0.8274,4.7528,4.7531,0.1589,-4.9861
1515179701,1000.000000,0.0029,-0.0009,0.0032,-0.8275,4.7531,4.7539,0.1591,-4.9861
1515179701,1000.000000,0.0032,-0.0011,0.0032,-0.8275,4.7496,4.7497,0.1592,-4.9863
1515179701,1000.000000,0.0029,-0.0005,0.0027,-0.8275,4.7528,4.7519,0.1587,-4.9863
1515179701,1000.000000,0.0031,-0.0006,0.0027,-0.8274,4.7539,4.7560,0.1589,-4.9864
1515179701,1000.000000,0.0032,-0.0014,0.0032,-0.8274,4.7597,4.7600,0.1588,-4.9863
1515179701,1000.000000,0.0032,-0.0013,0.0032,-0.8274,4.7610,4.7623,0.1594,-4.9861
1515179701,1000.000000,0.0031,-0.0006,0.0029,-0.8274,4.7612,4.7613,0.1590,-4.9860
1515179701,1000.000000,0.0031,-0.0007,0.0029,-0.8275,4.7607,4.7618,0.1594,-4.9861
1515179701,1000.000000,0.0032,-0.0011,0.0032,-0.8275,4.7569,4.7577,0.1591,-4.9863
1515179701,1000.000000,0.0031,-0.0013,0.0032,-0.8275,4.7551,4.7552,0.1590,-4.9863
1515179701,1000.000000,0.0032,-0.0012,0.0032,-0.8275,4.7554,4.7557,0.1589,-4.9861
1515179701,1000.000000,0.0029,-0.0004,0.0027,-0.8275,4.7534,4.7536,0.1591,-4.9863
1515179701,1000.000000,0.0031,-0.0005,0.0029,-0.8275,4.7539,4.7542,0.1591,-4.9863
1515179701,1000.000000,0.0032,-0.0011,0.0032,-0.8275,4.7530,4.7533,0.1591,-4.9864
1515179701,1000.000000,0.0031,-0.0007,0.0029,-0.8275,4.7551,4.7555,0.1589,-4.9864
1515179701,1000.000000,0.0031,-0.0011,0.0032,-0.8274,4.7540,4.7546,0.1589,-4.9864
1515179701,1000.000000,0.0031,-0.0009,0.0032,-0.8275,4.7546,4.7549,0.1594,-4.9864
1515179701,1000.000000,0.0031,-0.0007,0.0029,-0.8275,4.7526,4.7548,0.1594,-4.9864
1515179701,1000.000000,0.0032,-0.0011,0.0032,-0.8275,4.7591,4.7583,0.1592,-4.9866
1515179701,1000.000000,0.0031,-0.0013,0.0032,-0.8275,4.7572,4.7586,0.1591,-4.9866
1515179701,1000.000000,0.0031,-0.0007,0.0029,-0.8274,4.7601,4.7600,0.1589,-4.9864
1515179701,1000.000000,0.0031,-0.0009,0.0032,-0.8275,4.7589,4.7589,0.1588,-4.9866
1515179701,1000.000000,0.0032,-0.0010,0.0034,-0.8275,4.7624,4.7629,0.1593,-4.9864
1515179701,1000.000000,0.0031,-0.0009,0.0029,-0.8275,4.7678,4.7679,0.1591,-4.9864
1515179701,1000.000000,0.0032,-0.0011,0.0032,-0.8275,4.7652,4.7667,0.1591,-4.9866
1515179701,1000.000000,0.0031,-0.0011,0.0032,-0.8275,4.7613,4.7620,0.1591,-4.9866
1515179701,1000.000000,0.0032,-0.0010,0.0032,-0.8275,4.7610,4.7617,0.1589,-4.9864
1515179701,1000.000000,0.0031,-0.0010,0.0032,-0.8275,4.7578,4.7589,0.1592,-4.9866
1515179701,1000.000000,0.0032,-0.0013,0.0032,-0.8275,4.7551,4.7559,0.1592,-4.9866
