1515179701,1000.000000,1000, 0,0.0023,0.0038,0.0031,0,0.0, 1,-0.0014,-0.0003,-0.0009,0,0.0, 2,0.0024,0.0038,0.0031,0,0.0, 3,-0.8275,-0.8274,-0.8275,0,0.0, 4,4.7391,4.7734,4.7505,0,0.0, 5,0.0096,4.7867,4.2962,1,1.0, 6,0.1574,0.1595,0.1586,0,0.0, 7,-5.0000,4.9989,-0.3209,0,0.0
1515179707,1000.000000,1000, 0,0.0021,0.0038,0.0031,0,0.0, 1,-0.0014,-0.0002,-0.0009,0,0.0, 2,0.0021,0.0037,0.0030,0,0.0, 3,-0.8275,-0.8274,-0.8275,0,0.0, 4,4.7380,4.7670,4.7505,0,0.0, 5,0.0096,4.7772,4.4480,1,1.0, 6,0.1570,0.1599,0.1585,0,0.0, 7,4.8282,4.8527,4.8396,0,0.0
1515179713,1000.000000,1000, 0,0.0021,0.0040,0.0031,0,0.0, 1,-0.0014,-0.0002,-0.0009,0,0.0, 2,0.0021,0.0038,0.0031,0,0.0, 3,-0.8275,-0.8274,-0.8275,0,0.0, 4,4.7412,4.7659,4.7510,0,0.0, 5,0.0098,4.7731,4.5193,1,1.0, 6,0.1566,0.1599,0.1580,0,0.0, 7,4.6661,4.6947,4.6798,0,0.0
1515179719,1000.000000,1000, 0,0.0024,0.0035,0.0031,0,0.0, 1,-0.0014,-0.0003,-0.0009,0,0.0, 2,0.0023,0.0037,0.0031,0,0.0, 3,-0.8275,-0.8274,-0.8275,0,0.0, 4,4.7359,4.7665,4.7500,0,0.0, 5,0.0096,4.7722,4.3860,2,2.0, 6,0.1559,0.1586,0.1574,0,0.0, 7,4.5015,4.5332,4.5198,0,0.0
1515179725,1000.000000,1000, 0,0.0038,0.0075,0.0057,0,0.0, 1,-0.0025,-0.0008,-0.0018,0,0.0, 2,0.0049,0.0087,0.0069,0,0.0, 3,-0.8275,-0.8274,-0.8275,0,0.0, 4,4.7365,4.7641,4.7501,0,0.0, 5,0.0096,4.7728,4.4338,2,2.0, 6,0.1558,0.1582,0.1570,0,0.0, 7,4.3406,4.3759,4.3615,0,0.0
1515179731,1000.000000,1000, 0,1.7434,1.8154,1.7818,0,0.0, 1,-0.2340,-0.1816,-0.2176,0,0.0, 2,1.7418,1.8130,1.7798,0,0.0, 3,-0.8275,-0.8274,-0.8275,0,0.0, 4,0.0423,4.7658,2.9302,18,18.0, 5,0.0095,4.7748,4.3733,3,3.0, 6,0.1554,0.1578,0.1566,0,0.0, 7,4.1766,4.2210,4.2021,0,0.0
1515179737,1000.000000,1000, 0,1.9991,2.0701,2.0372,0,0.0, 1,-0.2652,-0.2091,-0.2485,0,0.0, 2,1.9982,2.0667,2.0349,0,0.0, 3,-0.8276,-0.8275,-0.8275,0,0.0, 4,0.0421,4.7638,2.9687,20,20.0, 5,0.0096,4.7693,4.4187,3,3.0, 6,0.1550,0.1578,0.1565,0,0.0, 7,4.1357,4.1374,4.1366,0,0.0
